Brand,Category,CountryOfOrigin,Description,Design_Styling,Item_url,ManufacturedBy,Native_product_id,PrimaryColor,Season,SeasonYear,Subcategory1,Subcategory2,Subcategory3,Title,available_colors,currencyIso,currentPrice,discount,fabric,fashionType,fit,image_urls,length,modelImage,neck,occasion,originalPrice,pattern,productGroups,productType,product_detail,product_id,sizeTag,sleeve_styling,source
Veromoda,Women,China,"Women's beige textured waist belt, woven texture, resin buckle.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/vm-belt/111017601-oatmeal,"Wenzhou Everstar Import &Export Co.No.165 Wenzhou Avenue, Economic,Wenzhou,325011",,Beige,,,Accessories,Accessories,Belts,Beige Textured Waist Belt,Beige,INR,1189,(30% Off),60%Polyester 40%Elastane,,,"https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111017601_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111017601_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111017601_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111017601_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,1699,Textured,,,"{""xS"": ""27.5"", ""s"": ""29.5"", ""L"": ""31"", ""XL"": ""33"", ""SKU"": ""111017601-Oatmeal"", ""Color"": ""Beige"", ""Fabric"": ""60%Polyester 40%Elastane"", ""Pattern"": ""Textured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with cloth"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Wenzhou Everstar Import &Export Co.No.165 Wenzhou Avenue, Economic,Wenzhou,325011""}",,,,Veromoda
Veromoda,Women,China,"Black solid belt with stud embellishments, broad at the closure, secured with a tang closure.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/vm-belt/111016301-black,"Wenzhou Everstar Import &Export Co.No.165 Wenzhou Avenue, Economic,Wenzhou,325011",,Black,,,Accessories,Accessories,Belts,Black Gold Studded Belt ,Black,INR,1189,(30% Off),60%Polyurethane 35%Iron 5%Zinc,,,"https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111016301_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111016301_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111016301_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111016301_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,1699,Embellished,,,"{""xS"": ""27.5"", ""s"": ""29.5"", ""L"": ""31"", ""XL"": ""33"", ""SKU"": ""111016301-Black"", ""Color"": ""Black"", ""Fabric"": ""60%Polyurethane 35%Iron 5%Zinc"", ""Pattern"": ""Embellished"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with cloth"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Wenzhou Everstar Import &Export Co.No.165 Wenzhou Avenue, Economic,Wenzhou,325011""}",,,,Veromoda
Veromoda,Women,China,"Women's black snake skin textured belt, secured with a tang closure.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/vm-belt/111016801-black,"Wenzhou Everstar Import &Export Co.No.165 Wenzhou Avenue, Economic,Wenzhou,325011",,Black,,,Accessories,Accessories,Belts,Black Snake Skin Textured Belt,Black,INR,909,(30% Off),100% Polyurethane,,,"https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111016801_g1.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111016801_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111016801_g2.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/111016801_g3.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,1299,Animal print,,,"{""S"": ""33"", ""XL"": ""95"", ""SKU"": ""111016801-Black"", ""Color"": ""Black"", ""Fabric"": ""100% Polyurethane"", ""Pattern"": ""Animal print"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with cloth"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Wenzhou Everstar Import &Export Co.No.165 Wenzhou Avenue, Economic,Wenzhou,325011""}",,,,Veromoda
Veromoda,Women,China,Green PU wallet for women. Has a zipper opening.,,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/253029101-bok-choy,"Elegant Supreme Limited10 Jinshi Avenue East, Shiling, Huadu, Guangzhou,China",,Green,,,Accessories,Accessories,Bags & Wallets,Green PU Wallet,Green,INR,1259,(30% Off),100%Polyurethane,,,"https://images.bestsellerclothing.in/data/vero-moda/16-dec-2021/253029101_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/16-dec-2021/253029101_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/16-dec-2021/253029101_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/16-dec-2021/253029101_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/16-dec-2021/253029101_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,1799,Plain coloured,,,"{""SKU"": ""253029101-Bok-Choy"", ""Color"": ""Green"", ""Fabric"": ""100%Polyurethane"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe With Clothe"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Elegant Supreme Limited10 Jinshi Avenue East, Shiling, Huadu, Guangzhou,China""}",,,,Veromoda
Veromoda,Women,China,Women's green faux leather backpack. Is medium sized with a large front flap.,,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/205641101-ponderosa-pine,"Elegant Supreme Limited26/F.,Beautiful Group Tower,,Hong Kong,999077",,Green,,,Accessories,Accessories,Bags & Wallets,Green Faux Leather Backpack,Green,INR,2309,(30% Off),100% Polyurethane,,,"https://images.bestsellerclothing.in/data/vm/07Oct2021/205641101_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vm/07Oct2021/205641101_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vm/07Oct2021/205641101_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vm/07Oct2021/205641101_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vm/07Oct2021/205641101_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,3299,Plain coloured,,,"{""Closure"": ""Zip"", ""SKU"": ""205641101-Ponderosa-Pine"", ""Color"": ""Green"", ""Fabric"": ""100% Polyurethane"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with cloth"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Elegant Supreme Limited26/F.,Beautiful Group Tower,,Hong Kong,999077""}",,,,Veromoda
Veromoda,Women,China,"Two- toned colourblocked funcitonal handbag with detachable hand held strap, gold round ring detail, main compartment with zip, zip at the back.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/222339901-tan,"Kerisse Handbag Company LimitedFlat B5, 6/F, Blk B,,Kowloon,000000",,Tan,,,Accessories,Accessories,Bags & Wallets,Tan Colourblocked Handbag,Tan,INR,2309,(30% Off),100% Polyurethane,,,"https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222339901_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222339901_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222339901_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222339901_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222339901_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222339901_g5.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222339901_g6.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,3299,Colourblocked,,,"{""SKU"": ""222339901-Tan"", ""Color"": ""Brown"", ""Fabric"": ""100% Polyurethane"", ""Pattern"": ""Colourblocked"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with Cloth"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Kerisse Handbag Company LimitedFlat B5, 6/F, Blk B,,Kowloon,000000""}",,,,Veromoda
Veromoda,Women,,Women's blue animal print textured handbag.,,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/205640701-dazzling-blue,Elegant Supreme Limited,,Blue,,,Accessories,Accessories,Bags & Wallets,Blue Textured Handbag,Blue,INR,2449,(30% Off),PU,,,"https://images.bestsellerclothing.in/data/vero-moda/24-nov-2021/205640701_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-nov-2021/205640701_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-nov-2021/205640701_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-nov-2021/205640701_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-nov-2021/205640701_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,3499,Animal print,,,"{""SKU"": ""205640701-Dazzling Blue"", ""Color"": ""Blue"", ""Fabric"": ""PU"", ""Pattern"": ""Animal print"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe With Clothe"", ""Name & Address of Manufacturer / Importer"": ""Elegant Supreme Limited""}",,,,Veromoda
Veromoda,Women,China,"Stylish utility backpack with one main compartment with zip, front compartment has a  flap, adjustable shoulder straps, zipper at the back.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/222340101-buckthorn-brown,"Kerisse Handbag Company LimitedFlat B5, 6/F, Blk B,,Kowloon,000000",,Mustard,,,Accessories,Accessories,Bags & Wallets,Mustard Backpack ,Mustard,INR,2659,(30% Off),100% Polyurethane,,,"https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340101_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340101_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340101_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340101_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340101_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340101_g5.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,3799,Plain coloured,,,"{""SKU"": ""222340101-Buckthorn-Brown"", ""Color"": ""Brown"", ""Fabric"": ""100% Polyurethane"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with Cloth"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Kerisse Handbag Company LimitedFlat B5, 6/F, Blk B,,Kowloon,000000""}",,,,Veromoda
Veromoda,Women,China,"Statement handbag with detachable straps, round ring buckle detail, main compartment with main body flap, zip on the inside, zip at the back.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/222340001-mesa-rose,"Kerisse Handbag Company LimitedFlat B5, 6/F, Blk B,,Kowloon,000000",,Mauve,,,Accessories,Accessories,Bags & Wallets,Mauve Pink Buckle Handbag,Mauve,INR,1959,(30% Off),100% Polyurethane,,,"https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340001_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340001_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340001_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340001_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340001_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340001_g5.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340001_g6.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,2799,Plain coloured,,,"{""SKU"": ""222340001-Mesa-Rose"", ""Color"": ""Pink"", ""Fabric"": ""100% Polyurethane"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with Cloth"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Kerisse Handbag Company LimitedFlat B5, 6/F, Blk B,,Kowloon,000000""}",,,,Veromoda
Veromoda,Women,China,"Black solid waist belt with embellished belt with chain detailing, secured with a push pin closure.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/vm-belt/110973701-black,"Wenzhou Everstar Import &Export Co.No.165 Wenzhou Avenue, Economic,Wenzhou,325011",,Black,,,Accessories,Accessories,Belts,Black & Gold Waist Belt,Black,INR,1049,(30% Off),60%Polyurethane 40%Zinc,,,"https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/110973701_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/110973701_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/110973701_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/110973701_g3.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-4-2021/110973701_g4.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,1499,Embellished,,,"{""xS"": ""27.5"", ""s"": ""29.5"", ""L"": ""31"", ""XL"": ""33"", ""SKU"": ""110973701-Black"", ""Color"": ""Black"", ""Fabric"": ""60%Polyurethane 40%Zinc"", ""Pattern"": ""Embellished"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with cloth"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Wenzhou Everstar Import &Export Co.No.165 Wenzhou Avenue, Economic,Wenzhou,325011""}",,,,Veromoda
Veromoda,Women,China,"Stylish utility backpack with one main compartment with zip, front compartment has a  flap, adjustable shoulder straps, zipper at the back.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/222340401-jadeite,"Kerisse Handbag Company LimitedFlat B5, 6/F, Blk B,,Kowloon,000000",,,,,Accessories,Accessories,Bags & Wallets,Light Green Backpack ,,INR,2449,(30% Off),100% Polyurethane,,,"https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340401_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340401_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340401_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340401_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340401_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340401_g5.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,3499,Plain coloured,,,"{""SKU"": ""222340401-Jadeite"", ""Color"": ""Green"", ""Fabric"": ""100% Polyurethane"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with Cloth"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Kerisse Handbag Company LimitedFlat B5, 6/F, Blk B,,Kowloon,000000""}",,,,Veromoda
Veromoda,Women,China,"Women's brown pu leather crossbody bag with a decoratice buckle detail, large flap, thin strap.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/231727501-coffee-bean,Miramoda Ltd,,Brown,,,Accessories,Accessories,Bags & Wallets,Brown Crossbody Bag,Brown,INR,1959,(30% Off),100% Polyester-Polyurethane Coated,,,"https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727501_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727501_g0.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727501_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727501_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727501_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,2799,Plain coloured,,,"{""SKU"": ""231727501-Coffee-Bean"", ""Color"": ""Brown"", ""Fabric"": ""100% Polyester-Polyurethane Coated"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Machine Wash"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Miramoda Ltd""}",,,,Veromoda
Veromoda,Women,China,"Maroon textured pu leather women's shoulder bag, has a metal chain detail, thick shoulder strap.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/231727801-winetasting,Miramoda Ltd,,Maroon,,,Accessories,Accessories,Bags & Wallets,Maroon Animal Print Texture Shoulder Bag,Maroon,INR,1749,(30% Off),100% Polyester-Polyurethane Coated,,,"https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727801_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727801_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727801_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727801_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727801_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,2499,Plain coloured,,,"{""SKU"": ""231727801-Winetasting"", ""Color"": ""Maroon"", ""Fabric"": ""100% Polyester-Polyurethane Coated"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Machine Wash"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Miramoda Ltd""}",,,,Veromoda
Veromoda,Women,China,"Lime yellow women's tote bag, pu leather, printed decorative ribbon, thick straps.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/231727901-golden-nugget,Miramoda Ltd,,Yellow,,,Accessories,Accessories,Bags & Wallets,Yellow Tote Bag,Yellow,INR,2449,(30% Off),100% Polyurethane,,,"https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727901_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727901_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727901_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727901_g3.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727901_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,3499,Plain coloured,,,"{""SKU"": ""231727901-Golden-Nugget"", ""Color"": ""Yellow"", ""Fabric"": ""100% Polyurethane"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Machine Wash"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Miramoda Ltd""}",,,,Veromoda
Veromoda,Women,China,"White sling bag with detachable contrast hand-held straps, main compartment comes with a flap, snap button closure.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/222340201-ash,"Kerisse Handbag Company LimitedFlat B5, 6/F, Blk B,,Kowloon,000000",,White,,,Accessories,Accessories,Bags & Wallets,White Sling Bag,White,INR,1959,(30% Off),100% Polyurethane,,,"https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340201_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340201_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340201_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340201_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340201_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340201_g5.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/24-Sep-2021/222340201_g6.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,2799,Plain coloured,,,"{""SKU"": ""222340201-Ash"", ""Color"": ""White"", ""Fabric"": ""100% Polyurethane"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with Cloth"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Kerisse Handbag Company LimitedFlat B5, 6/F, Blk B,,Kowloon,000000""}",,,,Veromoda
Veromoda,Women,China,"Women's Pu wallet, tri-fold, press button closure.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/205641001-smoke-blue,"Elegant Supreme Limited26/F.,Beautiful Group Tower,,Hong Kong,999077",,Blue,,,Accessories,Accessories,Bags & Wallets,Blue PU Wallet,Blue,INR,1399,(30% Off),100% Polyurethane,,,"https://images.bestsellerclothing.in/data/vero-moda/oct-21-2021/205641001_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-21-2021/205641001_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-21-2021/205641001_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-21-2021/205641001_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-21-2021/205641001_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,1999,Plain coloured,,,"{""SKU"": ""205641001-Smoke-Blue"", ""Color"": ""Blue"", ""Fabric"": ""100% Polyurethane"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Wipe with Clothe"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Elegant Supreme Limited26/F.,Beautiful Group Tower,,Hong Kong,999077""}",,,,Veromoda
Veromoda,Women,China,"Women's brown clutch, made with pu leather, rectangular, clasp closure, has a handle.",,https://www.veromoda.in/fashion-vm/fashion-accessories-vm/fashion-bags-belts-wallets-vm/231727701-tan,Miramoda Ltd,,Brown,,,Accessories,Accessories,Bags & Wallets,Brown Clutch ,Brown,INR,2099,(30% Off),100% Polyurethane,,,"https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727701_g1.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727701_g0.JPG?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727701_g2.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727701_g3.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto,https://images.bestsellerclothing.in/data/vero-moda/oct-18-2021/231727701_g4.jpg?width=1080&height=1355&mode=fill&fill=blur&format=auto",,,,Casual,2999,Plain coloured,,,"{""SKU"": ""231727701-Tan"", ""Color"": ""Brown"", ""Fabric"": ""100% Polyurethane"", ""Pattern"": ""Plain coloured"", ""Occasion"": ""Casual"", ""Care Instruction"": ""Machine Wash"", ""Country of Origin"": ""China"", ""Name & Address of Manufacturer / Importer"": ""Miramoda Ltd""}",,,,Veromoda
